#{"t_start": 1761635711.127257, "env_id": "None"}
r,l,t
1988.789102,200,303.398623
2034.990389,200,303.516987
2040.739849,200,303.63531
2032.073253,200,303.755315
2040.858093,200,303.903503
2020.860723,200,304.03108
1935.785575,200,304.148213
1965.541501,200,304.265853
2007.429311,200,305.45349
2045.795341,200,305.578586
2017.531114,200,305.696102
2014.08889,200,305.868376
2022.867817,200,306.007834
1981.55364,200,306.146619
1999.518755,200,306.283478
1995.183952,200,306.417452
1976.754357,200,306.546597
2022.160478,200,306.680607
1983.631861,200,307.93689
1942.552296,200,308.096072
2029.039219,200,308.23817
1981.573761,200,308.378892
2016.337001,200,308.507533
1892.630587,200,308.633703
1997.982911,200,308.764419
2022.463679,200,308.893203
2024.779298,200,309.019918
1956.802257,200,309.145414
1983.235556,200,310.432063
1989.441814,200,310.602212
1989.473345,200,310.747303
1960.157996,200,311.783337
2018.030608,200,311.914814
2012.557987,200,312.041488
1993.573753,200,312.165585
2015.869252,200,312.294833
2010.625204,200,312.417063
2076.700418,200,312.541766
2038.09864,200,313.733978
2007.49018,200,313.906309
1985.793978,200,314.049084
1996.447386,200,314.182219
1975.028441,200,314.31225
2000.685527,200,314.442313
2005.549705,200,314.567256
2033.489067,200,314.688712
2010.638926,200,314.813134
2033.532047,200,314.9381
2004.469671,200,315.061534
1991.393993,200,316.458832
2004.208226,200,316.610774
1996.851259,200,316.754918
2045.260487,200,316.888466
2042.60335,200,317.018823
2007.574483,200,317.140814
1963.031654,200,317.26763
2035.288247,200,317.394255
2025.487248,200,317.519423
2003.851256,200,317.642619
1971.483112,200,318.870334
2003.268719,200,319.024256
2048.815475,200,319.160417
2008.690066,200,319.295397
1980.202718,200,319.420703
2001.222137,200,319.54853
2023.23104,200,319.672115
1979.141734,200,319.797489
2002.004946,200,319.925159
2019.101912,200,320.049115
1992.595296,200,321.385536
1999.910114,200,321.561335
1990.362012,200,321.709984
1969.180551,200,321.848043
1960.106291,200,321.981839
1997.817758,200,322.111039
2005.70353,200,322.242422
1997.538077,200,322.375273
2012.046607,200,322.496072
1996.720822,200,322.620267
1988.687675,200,323.944582
1989.379777,200,324.116477
1989.356429,200,324.739712
1983.200304,200,324.862154
1962.279527,200,324.989601
1985.471383,200,325.120183
1989.550437,200,325.242862
2011.48094,200,325.368923
1990.207116,200,325.495014
2014.344603,200,325.615319
1976.879612,200,326.950709
1979.657264,200,327.125551
1958.486645,200,327.271966
2013.158298,200,327.409844
1974.838957,200,327.538872
1948.908903,200,327.666024
1970.989948,200,327.788523
1998.739706,200,327.913403
